fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,full_fips,coastalCounty,ALLCoastalCounty
06,095,454210,G,16,G,114,G,499,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4543,H,173,G,2698,G,10776,19,10,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,45439,H,152,G,2274,G,9051,17,10,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,454390,H,152,G,2274,G,9051,17,10,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48,G,7052,G,72007,G,319568,371,219,54,33,39,15,8,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,483,H,48,J,2170,J,8714,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,484,G,1966,G,25529,G,120882,232,156,32,17,18,7,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4841,G,935,G,11763,G,51350,144,106,18,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48411,G,568,G,6635,G,27117,76,54,10,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,484110,G,568,G,6635,G,27117,76,54,10,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48412,H,367,H,5128,G,24233,68,52,8,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,484121,H,300,G,4221,G,20805,62,48,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,484122,J,67,H,907,J,3428,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4842,H,1031,G,13766,H,69532,88,50,14,9,9,5,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48421,G,206,G,3099,G,12865,25,14,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,484210,G,206,G,3099,G,12865,25,14,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48422,G,326,H,4037,H,23448,47,31,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,484220,G,326,H,4037,H,23448,47,31,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48423,H,499,G,6630,H,33219,16,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,484230,H,499,G,6630,H,33219,16,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,485,G,629,G,5622,G,22917,29,13,4,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4853,G,253,H,1770,G,7697,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48531,H,229,H,1610,H,6881,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,485310,H,229,H,1610,H,6881,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48532,G,24,H,160,H,816,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,485320,G,24,H,160,H,816,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4854,J,123,J,1570,J,5962,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48541,J,123,J,1570,J,5962,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,485410,J,123,J,1570,J,5962,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4855,J,9,H,44,H,176,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48551,J,9,H,44,H,176,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,485510,J,9,H,44,H,176,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4859,G,183,G,1498,G,6368,12,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48599,G,183,G,1498,G,6368,12,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,485991,G,161,G,1381,G,5716,9,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,485999,J,22,J,117,J,652,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,486,G,25,H,1335,H,3332,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,487,J,16,J,186,J,842,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,488,G,869,H,15699,H,67918,53,29,10,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4881,H,104,G,1567,G,7784,9,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48819,G,80,G,1374,G,6947,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,488190,G,80,G,1374,G,6947,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4882,J,102,J,878,J,4247,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48821,J,102,J,878,J,4247,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,488210,J,102,J,878,J,4247,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4883,H,444,H,10215,H,43695,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48831,J,147,J,2297,J,10000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,488310,J,147,J,2297,J,10000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48833,J,120,J,3354,J,14849,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,488330,J,120,J,3354,J,14849,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4884,G,104,G,1364,G,5246,20,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48841,H,90,G,1295,G,5068,15,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,488410,H,90,G,1295,G,5068,15,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48849,J,14,H,69,H,178,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,488490,J,14,H,69,H,178,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4885,H,66,J,1169,J,5061,10,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,48851,H,66,J,1169,J,5061,10,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,488510,H,66,J,1169,J,5061,10,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,492,G,1185,G,9527,H,38959,22,8,NA,4,4,NA,3,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4921,G,955,G,7707,G,29847,16,5,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,49211,G,955,G,7707,G,29847,16,5,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,492110,G,955,G,7707,G,29847,16,5,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4922,J,230,J,1820,J,9112,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,49221,J,230,J,1820,J,9112,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,492210,J,230,J,1820,J,9112,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,493,H,2314,G,11939,G,56004,26,9,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,4931,H,2314,G,11939,G,56004,26,9,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,49311,H,2303,G,11813,G,55350,23,7,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,493110,H,2303,G,11813,G,55350,23,7,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,51,H,1213,H,22356,H,82422,87,38,15,15,12,6,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,511,G,182,H,3617,G,16289,13,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5111,H,148,G,2610,G,12078,8,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,51111,J,76,J,884,J,4113,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,511110,J,76,J,884,J,4113,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5112,H,34,J,1007,H,4211,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,51121,H,34,J,1007,H,4211,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,511210,H,34,J,1007,H,4211,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,512,H,183,G,701,G,3852,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5121,H,177,G,676,G,3749,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,51211,G,6,H,89,H,408,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,512110,G,6,H,89,H,408,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,51213,H,171,G,587,H,3341,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,512131,H,171,G,587,H,3341,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,517,J,663,H,14408,H,49324,45,18,7,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5173,J,584,H,13603,H,46375,42,18,5,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,51731,J,584,H,13603,H,46375,42,18,5,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,517311,J,432,J,10804,J,36895,24,11,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,517312,H,152,H,2799,H,9480,18,7,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5179,J,79,J,805,J,2949,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,51791,J,79,J,805,J,2949,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,517911,J,79,J,805,J,2949,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,518,G,150,G,3178,G,11174,15,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5182,G,150,G,3178,G,11174,15,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,51821,G,150,G,3178,G,11174,15,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,518210,G,150,G,3178,G,11174,15,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,519,G,1,J,3,G,55,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5191,G,1,J,3,G,55,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,51913,G,1,J,3,G,55,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,519130,G,1,J,3,G,55,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52,G,3022,G,70624,G,269173,318,196,75,32,8,NA,NA,3,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,522,J,1669,H,37004,H,134166,147,61,48,28,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5221,J,1377,J,29958,J,105166,80,15,36,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52211,J,759,H,17342,H,51695,50,7,25,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,522110,J,759,H,17342,H,51695,50,7,25,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52213,J,610,J,12240,J,52062,28,7,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,522130,J,610,J,12240,J,52062,28,7,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5222,H,178,H,5831,H,24097,32,18,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52229,H,169,H,5622,H,23347,31,18,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,522291,J,12,H,200,J,882,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,522292,H,133,H,5165,H,21482,22,12,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,522298,J,23,G,252,G,959,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5223,H,114,G,1215,G,4903,35,28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52231,G,32,G,438,G,1642,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,522310,G,32,G,438,G,1642,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52232,G,13,H,171,H,715,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,522320,G,13,H,171,H,715,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52239,J,69,G,606,G,2546,16,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,522390,J,69,G,606,G,2546,16,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,523,H,117,H,2596,G,9849,52,45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5231,J,21,J,581,J,2215,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52312,J,20,J,577,J,2147,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,523120,J,20,J,577,J,2147,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5239,G,96,G,2015,G,7634,37,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52392,H,44,H,1437,G,5396,15,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,523920,H,44,H,1437,G,5396,15,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52393,H,47,G,526,G,2021,17,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,523930,H,47,G,526,G,2021,17,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52399,G,4,J,51,J,211,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,524,H,1236,J,31024,J,125155,118,89,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5241,J,891,J,24904,J,101704,18,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52411,J,690,J,16058,J,75794,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,524114,J,689,J,16046,J,75735,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52412,H,201,J,8846,J,25910,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,524126,J,144,J,7655,J,21264,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,524127,J,57,J,1191,J,4646,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5242,H,345,G,6120,G,23451,100,78,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52421,H,326,G,5938,G,22534,95,74,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,524210,H,326,G,5938,G,22534,95,74,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,52429,J,19,H,182,H,917,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53,G,2034,G,29017,G,119573,437,323,73,25,12,3,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531,G,1505,G,19426,G,81456,389,303,63,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5311,G,590,G,7401,G,29215,132,98,25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53111,G,357,H,4904,H,19414,51,29,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531110,G,357,H,4904,H,19414,51,29,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53112,G,94,G,1046,G,3702,30,22,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531120,G,94,G,1046,G,3702,30,22,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53113,G,94,G,954,G,3951,35,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531130,G,94,G,954,G,3951,35,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53119,H,45,H,497,H,2148,16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531190,H,45,H,497,H,2148,16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5312,G,283,G,3744,G,15237,147,135,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53121,G,283,G,3744,G,15237,147,135,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531210,G,283,G,3744,G,15237,147,135,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5313,G,632,G,8281,G,37004,110,70,28,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53131,H,521,G,7418,G,33491,96,58,27,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531311,H,466,G,6638,G,30342,82,49,23,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531312,J,55,H,780,G,3149,14,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53132,J,12,J,166,H,660,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531320,J,12,J,166,H,660,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53139,H,99,H,697,H,2853,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,531390,H,99,H,697,H,2853,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,532,G,529,G,9591,G,38117,48,20,10,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5321,H,129,H,1828,H,7556,15,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53211,J,43,J,549,J,2171,9,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,532111,J,43,J,549,J,2171,9,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53212,G,86,G,1279,G,5385,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,532120,G,86,G,1279,G,5385,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5322,J,127,J,1065,J,4680,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53228,J,126,J,1055,J,4644,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,532289,J,91,H,454,J,2553,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5323,J,50,J,837,J,4013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53231,J,50,J,837,J,4013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,532310,J,50,J,837,J,4013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5324,G,223,G,5861,G,21868,21,9,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53241,H,102,G,2253,G,10074,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,532412,H,102,G,2253,G,10074,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,53249,G,121,G,3608,G,11794,12,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,532490,G,121,G,3608,G,11794,12,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54,G,4811,G,82415,G,340683,607,400,91,61,39,9,6,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541,G,4811,G,82415,G,340683,607,400,91,61,39,9,6,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5411,G,315,H,7388,G,23470,86,63,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54111,H,270,H,6194,G,18991,75,55,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541110,H,270,H,6194,G,18991,75,55,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54119,J,45,J,1194,J,4479,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541191,J,39,J,1128,J,4179,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541199,J,6,G,66,G,300,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5412,G,759,G,9207,G,37463,113,75,20,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54121,G,759,G,9207,G,37463,113,75,20,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541211,J,120,H,1293,H,5067,25,18,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541213,H,239,G,1752,G,5531,41,27,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541214,G,235,G,4472,G,20507,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541219,H,165,G,1690,G,6358,41,27,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5413,G,1037,G,24149,G,103876,88,43,20,11,9,3,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54131,H,42,H,780,H,3622,8,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541310,H,42,H,780,H,3622,8,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54133,G,605,G,13835,G,61336,52,25,11,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541330,G,605,G,13835,G,61336,52,25,11,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54135,J,8,H,98,G,612,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541350,J,8,H,98,G,612,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54137,J,148,J,2964,J,14964,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541370,J,148,J,2964,J,14964,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54138,H,223,J,6365,J,22876,12,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541380,H,223,J,6365,J,22876,12,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,5414,G,51,G,715,G,3565,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54141,J,10,J,153,H,803,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541410,J,10,J,153,H,803,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,54143,H,40,H,512,H,2232,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
06,095,541430,H,40,H,512,H,2232,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06095,1,0
